"chrom","start","end","nCpGs","Estimate","StdErr","Stat","pValue","FDR"
"chr13","28366606","28366702",3,-0.00978007335873295,0.00764965925523864,-1.27849790852257,0.201073921742194,0.600154743845524
"chr13","28371547","28371682",3,-0.0227947666160839,0.0107252928175906,-2.12532813823954,0.0335592419399886,0.374917216453595
"chr13","28494004","28494177",6,-0.00869454191917974,0.00592515720507631,-1.46739430166187,0.142268823727191,0.542877632280082
"chr13","30077315","30077489",3,-0.00571418599744299,0.0119443574261734,-0.478400452494969,0.632365211628082,0.849481653762016
"chr13","31480273","31480335",3,-0.00531344102196673,0.0083539554298778,-0.636038947845386,0.524751036693486,0.800089092564645
"chr1","33235531","33235717",3,0.0116123836014426,0.0109609004575374,1.05943700943449,0.289400802267823,0.66311415676543
"chr1","3331987","3332188",5,0.0239453106300067,0.00953264043627873,2.51192844103057,0.0120073433850745,0.275774290327626
"chr13","36045201","36045352",4,-0.0102424676233422,0.00916668851409366,-1.1173574413044,0.263841524303403,0.640587879165144
"chr13","36728963","36729247",5,0.00929394145540125,0.0112739321435553,0.824374436271031,0.409726835572137,0.737227071115817
"chr13","36871754","36872048",6,-0.0203227683888277,0.0194742174034903,-1.04357304674977,0.296682968535789,0.668833752136753
"chr1","33816074","33816102",3,-0.0293372529699543,0.00989664850473711,-2.9643624259174,0.00303310830300396,0.236541391010928
"chr13","39261734","39261796",3,-0.00330847036862998,0.0122337142462313,-0.270438748366971,0.786822733377856,0.919101682471028
"chr13","40746370","40746648",4,-0.0158237082404724,0.00917087367038369,-1.72543083780265,0.0844498578631794,0.47203393182449
"chr13","41496623","41496782",3,-0.0234595324870873,0.019281264159864,-1.21670095345308,0.22371801618011,0.614157427134173
"chr1","3427407","3427598",3,0.00640422403272204,0.00987283118188865,0.64867148184103,0.516550741276884,0.795143557686128
"chr13","43566114","43566496",8,-0.0136164461173228,0.00893402983938216,-1.52411021253814,0.12748118198978,0.531182403771455
"chr13","43597565","43597736",3,-0.0539197285258412,0.0434199467338299,-1.24181931535698,0.214303234514195,0.609674661342769
"chr1","3459949","3460268",3,-0.0155577224817397,0.018522084808079,-0.839955255736317,0.400933474547145,0.729771828912631
"chr1","34642383","34642396",3,-0.00903672991172107,0.00884876125283935,-1.0212423698087,0.307139622912774,0.675273759087266
"chr13","47012103","47012437",3,-0.00483819800490002,0.0111254771902073,-0.434875549352493,0.66365276311216,0.864374152594432
"chr13","47371311","47371415",3,-0.0107806502664529,0.00559419465562175,-1.92711389755077,0.0539654371498821,0.424266151135788
"chr13","50070436","50070718",7,-0.0081792879671959,0.0058094130167943,-1.40793707446012,0.159149703717121,0.557357982117623
"chr13","51417923","51418092",7,0.0260526879357262,0.0100814246240393,2.58422682381646,0.0097597585166822,0.273466629539415
"chr13","52769662","52769875",3,-0.0315589605819044,0.0122496568305343,-2.57631385258389,0.00998599583271642,0.273466629539415
"chr1","35325459","35325533",3,0.00071057967000849,0.00341525103230459,0.208060743789307,0.835181538291044,0.935137732976743
"chr1","35442238","35442255",3,-0.00333666158223824,0.0122483012217579,-0.272418315146512,0.785300391596767,0.918844658141924
"chr1","35586358","35586588",4,-0.0184051476276112,0.00902181185615028,-2.04007220734316,0.0413431343977628,0.399087688326651
"chr1","35658766","35658810",3,-0.00267871587361448,0.00524002245039598,-0.511203129179733,0.609208827782067,0.839386565117189
"chr1","3567719","3568124",9,-0.00459427234351123,0.00781218853967679,-0.588090305319398,0.556471680002096,0.817020050361546
"chr1","3568210","3568245",5,0.000290750133684655,0.0147961639877468,0.0196503724833974,0.984322280146279,0.993649878815557
"chr1","36042986","36043084",4,0.00904802445902834,0.00962897589190652,0.939666332183209,0.347388739951428,0.705448615957819
"chr1","3634811","3635100",5,-0.0154453591378907,0.0126298060577057,-1.22292924113963,0.221356423051975,0.613619938719051
"chr13","64385720","64386020",3,0.00242986599179503,0.0132628770263244,0.183208061642447,0.854634769151514,0.940833593880879
"chr1","36788387","36788436",3,-0.0147717129956868,0.0125131254712736,-1.18049747280152,0.237802414994048,0.620579629364235
"chr13","69558928","69559194",3,0.00249237854667222,0.00710361302701349,0.350860686976367,0.725692866049489,0.889378695061199
"chr1","3713096","3713158",3,-0.0115065616689962,0.00738276494603928,-1.55857077302309,0.119098005061193,0.523246968587152
"chr13","73301950","73301995",4,0.00540319765192645,0.00662559498473372,0.815503764473404,0.414784010639889,0.740284855427256
"chr13","73356038","73356092",3,-0.00938132622240193,0.0116483632901119,-0.805377200963983,0.420602044120544,0.743073634819805
"chr13","74708442","74708579",3,-0.0011296136623875,0.00481888209309169,-0.234414048853137,0.814663553049208,0.928549417874354
"chr1","3775078","3775334",4,0.00736217884536075,0.0115581117694514,0.636970726033233,0.524143911989803,0.799785407814759
"chr13","79170146","79170627",5,-0.0115682578086412,0.00887546737965321,-1.30339702843832,0.192439250489201,0.591464921817316
"chr13","79170923","79171230",4,-0.0209131729526378,0.00604698029633546,-3.45844899896754,0.000543295124312504,0.126561892768418
"chr13","79181338","79181613",3,0.00230823978632973,0.00736925091717632,0.313225836963925,0.754109090298708,0.903501728593252
"chr13","79183424","79183823",4,-0.0136980897159986,0.00827575374909274,-1.65520750511702,0.0978824133685074,0.490107605613445
"chr1","38022586","38022718",4,0.0249238654077747,0.0102006252402187,2.44336644282409,0.0145509542642099,0.293387376598819
"chr1","38100811","38100837",3,0.00791118056853476,0.00613556131076273,1.28939801394492,0.197259751527035,0.595501267647878
"chr13","81229232","81229444",3,-0.0135339504901816,0.0126415063102166,-1.07059634809847,0.284350966221653,0.656462919658482
"chr1","38200920","38201123",3,2.48519691939416e-05,0.00694962028730198,0.00357601828107787,0.99714675630555,0.998984626632551
"chr1","38230073","38230244",3,-0.00900584768420392,0.010212671790423,-0.881830716683678,0.377868358163697,0.722964391120457
"chr1","38461687","38461896",3,0.0238704942874738,0.0180922265635596,1.31937847470651,0.187042614307063,0.583926272616563
"chr1","38513245","38513641",4,-0.0083856437916183,0.00700464250481909,-1.19715514187185,0.231246090558991,0.619085744095272
"chr13","95357638","95357832",4,-0.0133611691420939,0.0130867465073265,-1.02096950793795,0.307268885471843,0.675273759087266
"chr13","95364908","95364928",4,-0.00701964136686364,0.0087813361641378,-0.799381920433845,0.424068990551996,0.743073634819805
"chr13","96743087","96743170",3,-0.00694913004034392,0.00843294593928959,-0.824045368056674,0.409913780249899,0.737241990067098
"chr13","97646639","97646736",3,-0.0620368389253895,0.0227655671524308,-2.7250293616676,0.0064295768998448,0.247376271163945
"chr1","39956641","39956807",4,-0.00711955821776003,0.00604024746362584,-1.17868651253674,0.238523028242075,0.621659378881317
"chr1","39957298","39957400",6,-0.000783465856005136,0.0109746403664324,-0.0713887498675115,0.943088363070567,0.979795231196999
"chr1","40105664","40105706",4,-0.00165810904904181,0.00720238014518613,-0.230216819387137,0.817923292858677,0.930018090706166
"chr1","40598648","40598779",3,-0.0112761821973962,0.0198852277082699,-0.567063267407627,0.570671198107096,0.824730573833606
"chr1","40769669","40769744",3,0.00729941313274363,0.00804460635587562,0.907367347740053,0.364212570447562,0.716597150722652
"chr1","40782713","40783003",5,-0.00552593313343095,0.00804214158268957,-0.68712209013148,0.492005794898217,0.781458554753922
"chr14","100069535","100069840",4,-0.00498522364994385,0.00604631254677276,-0.824506442791273,0.409651856506848,0.737227071115817
"chr14","100111269","100111392",6,-0.0139079960588003,0.00761930501280858,-1.82536281661122,0.0679462965717841,0.453384600102326
"chr14","100141862","100141933",3,-0.0526670301520494,0.0139974772799109,-3.76260872576209,0.000168150167667358,0.0822590620228715
"chr14","100204072","100204258",4,-0.012482131834699,0.00581562575919866,-2.14630933136573,0.0318483076129055,0.367075762248948
"chr14","100610407","100610667",4,0.0124191092018161,0.00775438219465694,1.60156011014951,0.109252917700211,0.507564362193194
"chr14","101290556","101290867",3,0.00188186096092237,0.00494851564306681,0.380287968485858,0.703731665608618,0.883185045704813
"chr14","101292128","101292392",4,0.00251629873390339,0.00522130370466978,0.481929203170635,0.629856239874565,0.849481653762016
"chr14","101292872","101293090",3,0.00869231567018283,0.00498444081154015,1.74388983615937,0.0811783012680269,0.466207134271399
"chr14","101532170","101532296",3,0.0139421721367208,0.00789810896227044,1.765254468294,0.0775210080760833,0.4619156778419
"chr14","101908830","101909021",4,0.0101727833926988,0.00708410797040783,1.43600061365428,0.151002166647476,0.551995352908765
"chr14","101992750","101992928",3,0.00908423422155233,0.00718701813196246,1.26397819718201,0.206237852655197,0.603603106556667
"chr14","102026258","102026315",4,-0.0156930974407702,0.00546538287731938,-2.87136286570049,0.00408706070996945,0.23780136348412
"chr14","102027514","102027734",4,0.0106916405952387,0.00993411404510814,1.07625506881548,0.281813197295179,0.655844999642859
"chr14","102029069","102029375",3,-0.0106806407421909,0.00839073805816321,-1.27290837446652,0.203050557212837,0.601649500839006
"chr14","102053958","102054070",3,0.0171171410304671,0.0137133673337722,1.24820845339076,0.211954729026667,0.608062769280469
"chr14","102227932","102227943",3,-0.00348852773173026,0.00630258471284213,-0.553507472041121,0.579915965504861,0.826803188715767
"chr14","102422152","102422355",3,-0.0169947979963112,0.0191308573947797,-0.888344816210311,0.374355299497741,0.721530832455699
"chr14","103557891","103558134",3,0.00189481791865209,0.00797506889204025,0.237592670897585,0.812197035540161,0.927900022854383
"chr14","103593503","103593520",3,0.0483687210386684,0.0199974466432908,2.41874484785267,0.0155741602188628,0.29938871608143
"chr14","103674159","103674342",4,-0.0115454856393034,0.00612426865453042,-1.88520234669369,0.0594025241286757,0.430115585727587
"chr14","103998970","103999065",3,0.013745388878221,0.0136216400473929,1.00908472330774,0.312934003802702,0.679180632920504
"chr14","104000955","104001089",3,0.0195236940625272,0.00882819157771268,2.21151680847253,0.0270000692188637,0.345770519944191
"chr14","104182836","104182951",3,-0.0107522915303491,0.00754034360422401,-1.4259683768689,0.153877470380035,0.553114287008082
"chr14","104205071","104205299",4,0.00937721679329257,0.00961599359929215,0.975168784844329,0.329476543245989,0.695497226489567
"chr14","104552032","104552397",4,-0.00937296091280551,0.0200925222949186,-0.466490009329288,0.640864797148568,0.852142827812555
"chr14","104569519","104569581",3,0.00740758872024141,0.00895721673094054,0.826996704752458,0.408238929216693,0.736395590607693
"chr14","104583048","104583071",3,-0.0190322287607365,0.00805574725756756,-2.36256527820651,0.0181489448436001,0.307213280881978
"chr14","104621867","104622128",3,0.0256089822914996,0.00769122250296698,3.32963742521044,0.000869591396158498,0.163616965769514
"chr14","104625249","104625468",3,0.0181125208363612,0.0155780793321495,1.16269281020936,0.244954159742697,0.626058399958241
"chr14","104640527","104640667",3,0.0246180371730531,0.0175262996145324,1.40463404794475,0.16013012661298,0.557437573421605
"chr14","104644850","104645063",3,-0.014962451444691,0.0380728232666699,-0.392995584800499,0.694322742399687,0.878340904339276
"chr14","104687182","104687369",3,0.0186116669475195,0.015372035414342,1.21074837819818,0.225991854982406,0.616593505060753
"chr14","104690040","104690244",5,-0.00654454431712618,0.0118703368285889,-0.551336024548526,0.581403347626446,0.826803188715767
"chr14","104800445","104800746",3,0.00164140263056244,0.0079377636619089,0.206784013794599,0.836178541468758,0.935137732976743
"chr14","104940229","104940465",4,0.00174547013121602,0.0111782403761647,0.156148917224743,0.875915640856711,0.948214055116405
"chr14","105126275","105126697",5,-0.015855569812194,0.00981103470772343,-1.61609557855424,0.106073650046221,0.502218590213048
"chr14","105156388","105156566",3,-0.00674918173304462,0.00869409199309077,-0.776295182798644,0.437574716719344,0.748205352740661
"chr14","105268492","105268669",4,0.0157727937555432,0.00873870851979962,1.80493418676297,0.0710849813392722,0.458944765478307
"chr14","105293578","105293878",4,-0.0481247318746342,0.0143728497998902,-3.34830827182247,0.000813065165433668,0.15910059157206
"chr14","105715741","105716052",3,0.0190939616518955,0.0103827949856251,1.83900016116383,0.065915162365797,0.450988775235635
"chr14","105738426","105738663",3,0.0215746642446692,0.016947946376861,1.27299578160839,0.203019538764191,0.601649500839006
"chr14","105780340","105780431",3,0.000281499639237967,0.00805933062602886,0.0349284143187798,0.972136823082246,0.989805739523447
"chr14","105830606","105830721",3,0.00980142925042834,0.015462315632183,0.633891422448253,0.526151683788661,0.801066911875656
"chr14","105932812","105933035",3,0.0107562781796269,0.0108015185527175,0.995811665473725,0.319341661215999,0.686689849085128
"chr14","105953088","105953145",3,-0.00119084187109067,0.00833383704365866,-0.142892387366369,0.886375170877806,0.95237147725329
"chr14","105963610","105963772",3,0.0126296376896337,0.00900400915615952,1.40266824151261,0.160715791858915,0.558396060918902
"chr14","105965005","105965186",3,0.0072964182637811,0.01094065899833,0.666908480092,0.504830593914698,0.787761169196396
"chr14","106854987","106855090",3,0.0120948290944479,0.0093406583630261,1.29485830916629,0.195369112759181,0.594930320498219
"chr14","106857188","106857655",4,0.0214768113523645,0.0118324043933819,1.81508429211369,0.0695109567383858,0.454576349969407
"chr14","106938234","106938621",10,0.0195607511192362,0.0129393767359496,1.51172282238992,0.130604390180213,0.531182403771455
"chr1","41250062","41250117",3,-0.0138539904446114,0.0095538407157617,-1.45009644359629,0.147031626729228,0.549594137028883
"chr1","4192648","4192931",3,0.00182908980319497,0.016481694853035,0.110977045716761,0.911634549142271,0.963719363854377
"chr14","19888327","19888629",3,0.00550225419339881,0.00983923184835606,0.559215828857425,0.576014431633619,0.825723882898962
"chr14","20136693","20136824",3,0.00432520539749685,0.013787888648994,0.313695991286704,0.753751945694398,0.903501728593252
"chr14","20903410","20903611",4,-0.00168022529827268,0.00809487337085692,-0.207566594472226,0.835567389995344,0.935137732976743
"chr14","20922913","20922923",3,-0.0114887605259394,0.00704905719319415,-1.62982938158478,0.103137562139113,0.498667274658248
"chr14","21092936","21093138",3,-0.00141223866869922,0.00839735430993578,-0.168176620465835,0.866444333133413,0.944192027741327
"chr14","21152672","21152739",3,-0.00175758428104842,0.00704047964783735,-0.249639849692386,0.80286587844944,0.924481959680442
"chr14","21852127","21852154",3,-0.00283804041200708,0.00515595011437968,-0.550439850861227,0.582017721775422,0.826803188715767
"chr14","23299039","23299298",5,0.00517605816678185,0.00680544173767903,0.760576369073012,0.44691013871753,0.753371605308807
"chr14","23315028","23315264",4,-0.00865208597646003,0.0130348807230896,-0.663764108031612,0.506841300978085,0.788634746941728
"chr14","23356059","23356370",3,-0.0125034914787858,0.00888400629592712,-1.40741587323256,0.159304107066692,0.557357982117623
"chr14","23815887","23816109",4,0.00824313990654504,0.00778416347546451,1.05896284585071,0.289616700852224,0.663298174423726
"chr14","23834891","23834985",4,0.00300298134237901,0.0114338318801963,0.262639977029946,0.792828084212945,0.92180101077326
"chr14","24422837","24423140",7,-0.0140956424802996,0.0166709235406575,-0.845522591830186,0.397819124411831,0.728342498736032
"chr14","24458000","24458099",4,-0.00313418824174034,0.0074046647241709,-0.423272134322229,0.67209672269336,0.86792745068654
"chr14","24641070","24641201",7,-0.0103250619096838,0.0141231506512739,-0.731073551831901,0.464734228063778,0.76522377774756
"chr14","24780540","24780926",9,-0.00811069811272169,0.00807434660629489,-1.00450209883218,0.315136660092744,0.681843671461169
"chr14","24801794","24802150",3,-0.00764551092050954,0.00890349889282547,-0.858708583281834,0.390501313787676,0.727652633566372
"chr14","24803679","24804342",10,0.0096258813485158,0.00994266485139862,0.968138974045951,0.332974967638446,0.697235991481654
"chr14","24836084","24836219",5,-0.00258523302573837,0.00911295847159353,-0.283687567961264,0.776649822822222,0.914609896865645
"chr14","24837892","24838126",3,-0.00668371715577387,0.0158067865700817,-0.422838451455052,0.672413131255516,0.86792745068654
"chr14","24898818","24899287",11,0.00440456858649534,0.0163912963006418,0.268713865316611,0.788149881128599,0.919758878454462
"chr14","29234890","29235092",5,0.00246401990163974,0.00835513931443306,0.294910690164469,0.768062105380781,0.911538044522751
"chr14","29254853","29254961",3,-0.000501893858360524,0.00754180301851265,-0.0665482587026655,0.946941337944152,0.980199536208901
"chr1","42929244","42929499",3,-0.00373133060031068,0.00818274692093863,-0.455999756116453,0.648390153591327,0.856510985355404
"chr1","43250763","43251073",4,-0.0182877652905154,0.0127656321214997,-1.43257812198076,0.151978437726062,0.553047587682174
"chr14","32546448","32546466",3,-0.00312619863391227,0.00780466852501915,-0.400554952960619,0.688747816954507,0.876393132034043
"chr14","34269416","34269637",3,-0.00842836024897353,0.0145898568068273,-0.577686289904471,0.563475937057969,0.82166047072442
"chr1","43472972","43473097",3,-6.62685265760293e-05,0.00887634959277069,-0.00746574094265073,0.994043255902417,0.998137407836408
"chr1","43533913","43534324",5,-0.00228967305607668,0.00804592348311142,-0.28457554448321,0.775969349546406,0.914328090024021
"chr14","36994153","36994456",3,-0.00615483777742754,0.00704179134633727,-0.874044326892607,0.382094114389788,0.725606226598018
"chr14","37053601","37053689",3,-0.0025281352336813,0.0116506499351546,-0.216995210374737,0.82821207758335,0.932710846714532
"chr1","43738485","43738732",4,0.00402984170302838,0.00685955909352991,0.587478239939564,0.556882560563811,0.817020050361546
"chr1","43770523","43770851",4,0.0340511419989909,0.0129507019739159,2.62928929007659,0.00855635385782394,0.273466629539415
"chr14","38064456","38064493",3,-0.0136273831490348,0.00936834843400848,-1.45461958903721,0.145774604850375,0.548345890928678
"chr14","38068553","38068755",5,-0.0122341435455633,0.00719510289868521,-1.70034309694152,0.0890664084338517,0.478882341702925
"chr1","43832826","43832951",3,-0.0146411629870874,0.0131230115380083,-1.11568620851107,0.264556476023437,0.641572596134212
"chr1","43833873","43834120",5,-0.0273540395501562,0.0114455018238258,-2.38993798360279,0.0168512179936111,0.301963950273793
"chr14","38677165","38677295",3,0.000911532381549921,0.0121787816036776,0.074845942000854,0.940337287872655,0.978334753779887
"chr1","44056769","44057099",4,0.00754797170789102,0.0081618807825039,0.924783381309749,0.355078596799792,0.711796419887646
"chr1","44399363","44399534",3,-0.0111285340143128,0.00950425519026415,-1.17090016961166,0.241638906952675,0.623798170349598
"chr14","45431685","45431885",3,0.0113571742707548,0.00953126273613225,1.19157079026903,0.233429583986308,0.619085744095272
"chr14","45722532","45722745",7,0.00290261097648692,0.00759845553209343,0.382000126766187,0.702461270606575,0.882528404771817
"chr1","44884096","44884150",4,-0.000212134621373176,0.00659796527183407,-0.0321515213604948,0.974351216521052,0.990471100402161
"chr14","50319474","50319573",3,-0.000760895022702848,0.00602146795460641,-0.126363708723346,0.89944402807319,0.958832029926792
"chr1","45082840","45083278",6,0.00901792998584929,0.00785306266438644,1.14833286976628,0.250831174754198,0.628942135775263
"chr14","50999680","50999710",4,-0.00324556190614616,0.00652874382936694,-0.497118893154806,0.619105212197863,0.843403703166791
"chr14","51339072","51339145",3,0.00540743634646472,0.00995877421129987,0.5429821212664,0.587142112297862,0.829185685150445
"chr1","45278971","45279349",4,0.00355260964639961,0.0122558559652062,0.289870381675936,0.771915401260862,0.913189917508115
"chr14","54418728","54418851",3,0.0294530333247093,0.00943486721862609,3.12172208068427,0.00179796582527803,0.225316501521951
"chr14","54421381","54421397",4,-0.00963996436665409,0.00774794737246323,-1.24419590160295,0.213427471778288,0.609000525478746
"chr14","55907198","55907427",6,-0.0133555139025626,0.0126528567669847,-1.05553347742079,0.291181406904657,0.664083656213325
"chr14","57284096","57284319",3,-0.00103165826919197,0.00698733436784696,-0.147646901504995,0.882621438663194,0.951422071616658
"chr1","45769308","45769557",5,-0.00711100596709628,0.00698173643974187,-1.01851538345369,0.308433093907452,0.676616455334194
"chr14","58862965","58863097",4,-0.0105206460956095,0.00725448176766729,-1.45022710547007,0.14699519875755,0.549594137028883
"chr1","45965595","45966048",9,0.00832382883532093,0.00945662890900747,0.880211004937759,0.37874501289513,0.722964391120457
"chr1","46088336","46088541",3,-0.00866803475571028,0.0128312235418732,-0.675542338376628,0.499331261811336,0.783408636009089
"chr14","61788816","61788914",3,-0.0163598080091543,0.00745026856242575,-2.19586822569892,0.0281013765899847,0.350612368910459
"chr14","62583787","62583919",3,-0.00552027075500222,0.0081205126510208,-0.67979338155557,0.496635297965552,0.782940297075127
"chr14","64970675","64970745",3,0.000208648888915535,0.00594508354009837,0.035096039863568,0.972003159199672,0.989805739523447
"chr14","65016517","65016802",6,-0.00103418048738554,0.0110926820877013,-0.0932308777272316,0.925720144332826,0.97111733069164
"chr14","65068504","65068635",3,-0.0284282429855597,0.0142901123472628,-1.98936455464641,0.0466609790378598,0.409936828328159
"chr14","65209844","65210080",3,8.15925139796164e-06,0.00694269064112199,0.00117522900266273,0.99906230313922,0.999532583734275
"chr14","65439240","65439362",3,-0.00861246524563619,0.00760135842194039,-1.13301659618857,0.257207283923118,0.633902210217497
"chr14","65453398","65453418",3,-0.00275091532547956,0.0061564730620251,-0.446832999635456,0.654995642791609,0.859750613896242
"chr14","66974439","66974634",3,-0.0116575635928267,0.00971769653764893,-1.19962210670628,0.230286136937278,0.619085744095272
"chr1","46767565","46767971",4,-0.0032387826895556,0.00416737742371898,-0.777175273619757,0.437055368326487,0.748205352740661
"chr14","67879101","67879166",3,-0.0115948685600145,0.00773524209274446,-1.49896647331702,0.133882329901007,0.533589019125071
"chr14","67982146","67982170",4,0.00688091795308321,0.0043897978634663,1.56747945283518,0.117002665276291,0.522412655507568
"chr14","68038799","68038953",3,0.0277609327291828,0.0099041405460104,2.80296231664095,0.00506355853424623,0.23780136348412
"chr1","46859774","46859845",4,0.0178337956429067,0.0123258199066145,1.44686485588974,0.147934777832618,0.550655034858132
"chr14","69095057","69095231",3,-0.00727627650184669,0.0103701801674426,-0.701653817422645,0.482895080529988,0.776957812722561
"chr14","69726251","69726397",4,-0.0005169280434218,0.0063940973114876,-0.080844569333202,0.935565562846032,0.975632415174693
"chr14","69951720","69951839",3,-0.00946010380331941,0.00669786510149932,-1.41240584275156,0.157830497085515,0.55663973965632
"chr14","70038717","70038949",4,-0.0221216618240929,0.0135580922356236,-1.6316205436314,0.102759447739774,0.498667274658248
"chr14","70041214","70041393",3,0.00842505791117069,0.0127129741140413,0.662713369475467,0.507514145574991,0.788942276285269
"chr14","70316898","70317239",5,0.00786173890516251,0.0076844476018327,1.02307144410582,0.306274067365757,0.675097805102764
"chr14","70346413","70346477",3,-0.0150060773688678,0.00770501680857586,-1.94757230797546,0.0514661599289958,0.415283021847382
"chr14","70700886","70701049",3,-0.00585016858589908,0.0129385585429547,-0.452149949043948,0.651160962236535,0.857425908064945
"chr14","73706367","73706676",4,0.000885652437314855,0.00835889197233176,0.105953329729155,0.915619381153665,0.965555079242019
"chr14","73925161","73925225",4,-0.00705991909722774,0.00594025221450363,-1.18848810493103,0.234641163448666,0.619085744095272
"chr14","73958573","73958888",3,0.00954764113710554,0.0108720446005843,0.878182668289679,0.379844596032198,0.723879923564282
"chr14","74058401","74058654",3,-0.0141660059291111,0.00716676252635224,-1.97662555121961,0.0480839717641122,0.409936828328159
"chr14","75447512","75447722",3,0.00884117668253507,0.00728657610870973,1.21335131214331,0.224995532587951,0.614681003231161
"chr14","75593943","75593969",3,-0.00531968328814426,0.00725462404317078,-0.733281732656015,0.463386614195971,0.763518799813638
"chr14","76044591","76044989",5,-0.00866875529756863,0.00509602491799751,-1.70108181122769,0.0889276258604124,0.478882341702925
"chr14","77499162","77499391",3,0.0130055605432304,0.0102661486675739,1.26683929527623,0.205212758256042,0.60300893896446
"chr14","77737621","77737749",3,-0.0122085201493551,0.00597616296772328,-2.04286934865937,0.0410653732878485,0.399087688326651
"chr14","77924315","77924517",4,-0.00108938373110414,0.0068126044688321,-0.159907086355609,0.872954266250838,0.947601953709371
"chr14","78108468","78108576",3,-0.0189313605423349,0.0157919692036021,-1.19879669838874,0.230607006681153,0.619085744095272
"chr14","78447481","78447640",3,-0.0068495889868508,0.0114631452466412,-0.597531378995465,0.550152663357286,0.813779404912509
"chr1","47900197","47900320",4,0.00685498935372238,0.00755846791036653,0.906928419226426,0.364444651474649,0.716597150722652
"chr1","47909931","47910239",4,0.00105031484789536,0.0103039240090869,0.101933481552183,0.918809473932149,0.967251118243183
"chr1","47910843","47911019",3,0.0108233263649276,0.0125270979103352,0.863993116553995,0.387591671910463,0.727095760965031
"chr1","48058877","48059173",4,-0.0113450781132959,0.00922665162604002,-1.22959862072576,0.218847446788454,0.611324560527644
"chr1","4832352","4832549",4,0.0123275623181476,0.00815722642984601,1.51124434563236,0.130726207797194,0.531182403771455
"chr1","48449895","48450143",3,0.0134436279069535,0.0145650208900639,0.923007801253799,0.356003139777199,0.712031148652864
"chr1","48459856","48460013",3,0.00119363837712017,0.0081254460116849,0.146901274761243,0.883209945725806,0.9516878974649
"chr14","88459488","88459688",4,-0.0137631569447575,0.00681794037659605,-2.01866783581774,0.0435217551810454,0.401189278020149
"chr14","89259551","89259561",3,-0.00122956611244005,0.00810842998605763,-0.151640467335142,0.879470514152823,0.950032544344027
"chr14","90168304","90168351",3,0.00808558394906688,0.00742952305945044,1.08830457680348,0.276460670730001,0.652928868674668
"chr14","90420992","90421174",4,0.000745770157059943,0.00660182391464162,0.112964260589557,0.9100588897155,0.963719363854377
"chr14","91770145","91770308",3,0.0109119290313123,0.0153730917465755,0.709807058410551,0.477823791423104,0.773499003190544
"chr14","95234658","95235127",7,0.0168566587246156,0.0118678326640123,1.42036538615271,0.155501334411841,0.554757735731896
"chr14","95826734","95826853",3,0.00280399634341099,0.00797502225560065,0.351597306382664,0.72514028557779,0.889378695061199
"chr14","96180319","96180847",10,-0.012581195154093,0.00888211150357221,-1.41646444643631,0.156639566579442,0.555267686659436
"chr14","96505448","96505502",3,-0.0098652438710047,0.00962309874173053,-1.02516290602154,0.30528632762401,0.675097805102764
"chr14","96890445","96890632",3,-0.032072947940106,0.0132720443094678,-2.41657932962341,0.0156671118799767,0.29938871608143
"chr14","97058964","97059467",6,-0.000295926315229005,0.00990557715731103,-0.0298747170941564,0.976166969683122,0.990487277739441
"chr1","50886782","50886969",4,-0.0211500403977728,0.0188946081837039,-1.11936909154931,0.262982711329112,0.639737157544514
"chr1","50889128","50889225",3,0.00123656712972479,0.00600052477574862,0.206076497629412,0.83673115692367,0.935137732976743
"chr1","50889427","50889510",3,0.00516646159536638,0.0069778007641421,0.740414031583715,0.459048807327212,0.760557086716582
"chr1","50891195","50891456",3,-0.00778116730490347,0.00844226624947388,-0.921691767940675,0.356689375713799,0.712031148652864
"chr15","101084507","101084565",3,-0.00841202570749268,0.0288084996716318,-0.291998049304044,0.770288115441706,0.912915359726494
"chr15","101084980","101085111",4,0.0080097976785028,0.0215656200783538,0.37141513433887,0.710328354908193,0.885169477683904
"chr15","101419262","101419333",6,-0.00284364231305819,0.00752515054844121,-0.377885106052428,0.705515947169402,0.883837135352808
"chr15","20279436","20279597",3,-0.0132372322160015,0.0089709358889081,-1.47556870096111,0.140059712618924,0.541210200736002
"chr1","52195423","52195686",3,-0.01963610592578,0.00913144498746297,-2.15038320361558,0.0315249158282387,0.364586024188519
"chr15","22833288","22833400",4,0.0124913044178645,0.026191511393941,0.476921863346693,0.633417762732939,0.849884721692138
"chr15","22833681","22833802",3,0.00849693572214845,0.020819279909455,0.4081282234113,0.683179540400224,0.873298748794852
"chr15","23378429","23378571",3,0.0698393732733778,0.0246267826576007,2.8359113833257,0.00456951230387315,0.23780136348412
"chr15","23932370","23932412",4,0.00740724927164145,0.00603914299101966,1.22653980583937,0.219995605338398,0.613229915279456
"chr15","24123232","24123421",4,0.0107018473971547,0.00919288633794135,1.16414442686901,0.244365487014531,0.626058399958241
"chr15","24672285","24672531",3,-0.00239799647638821,0.0124995602931242,-0.191846466607893,0.847862471846907,0.937927044736914
"chr15","25093244","25093521",4,0.0263960379785599,0.0120800810587982,2.18508781936815,0.028882408176454,0.352157397425203
"chr15","25200253","25200490",3,-0.00277694690991746,0.0103293056488542,-0.268841585709635,0.788051590237464,0.919758878454462
"chr15","25841862","25842111",3,0.00469140661492848,0.00930285827276495,0.504297332859842,0.614052451435539,0.841912722091552
